source,template,lb_atom,lb_substituent_1,lb_substituent_2,la_substituent_1,la_substituent_2,linker,raw_smiles,canonical_smiles,novel_vs_seed,snn_to_seed
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,mesityl,pentachlorophenyl,C3,P(C(C)(C)C)(C(C)C)CCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCP(C(C)C)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.5434782608695652
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,mesityl,pentachlorophenyl,C4,P(C(C)(C)C)(C(C)C)CCCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCCP(C(C)C)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.6
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,mesityl,pentachlorophenyl,C5,P(C(C)(C)C)(C(C)C)CCCCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCCCP(C(C)C)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.5869565217391305
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,mesityl,pentachlorophenyl,C6,P(C(C)(C)C)(C(C)C)CCCCCCB(c1c(C)cc(C)cc1C)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),Cc1cc(C)c(B(CCCCCCP(C(C)C)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c1,True,0.5869565217391305
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,mesityl,bis_cf3_phenyl,C1,P(C(C)(C)C)(C(C)C)CB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CP(C(C)C)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.5476190476190477
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,mesityl,bis_cf3_phenyl,C2,P(C(C)(C)C)(C(C)C)CCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCP(C(C)C)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.4888888888888889
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,mesityl,bis_cf3_phenyl,C3,P(C(C)(C)C)(C(C)C)CCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCP(C(C)C)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.46808510638297873
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,mesityl,bis_cf3_phenyl,C4,P(C(C)(C)C)(C(C)C)CCCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCCP(C(C)C)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.4583333333333333
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,mesityl,bis_cf3_phenyl,C5,P(C(C)(C)C)(C(C)C)CCCCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCCCP(C(C)C)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.4489795918367347
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,mesityl,bis_cf3_phenyl,C6,P(C(C)(C)C)(C(C)C)CCCCCCB(c1c(C)cc(C)cc1C)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),Cc1cc(C)c(B(CCCCCCP(C(C)C)C(C)(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,0.4489795918367347
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,pentafluorophenyl,C1,P(C(C)(C)C)(C(C)C)CB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)P(CB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,0.6206896551724138
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,pentafluorophenyl,C2,P(C(C)(C)C)(C(C)C)CCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)P(CCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,0.48484848484848486
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,pentafluorophenyl,C3,P(C(C)(C)C)(C(C)C)CCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)P(CCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,0.45714285714285713
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,pentafluorophenyl,C4,P(C(C)(C)C)(C(C)C)CCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)P(CCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,0.46511627906976744
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,pentafluorophenyl,C5,P(C(C)(C)C)(C(C)C)CCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)P(CCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,0.45454545454545453
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,pentafluorophenyl,C6,P(C(C)(C)C)(C(C)C)CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F),CC(C)P(CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,0.45454545454545453
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,pentachlorophenyl,C1,P(C(C)(C)C)(C(C)C)CB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)P(CB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.5142857142857142
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,pentachlorophenyl,C2,P(C(C)(C)C)(C(C)C)CCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)P(CCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.41025641025641024
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,pentachlorophenyl,C3,P(C(C)(C)C)(C(C)C)CCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)P(CCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.3902439024390244
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,pentachlorophenyl,C4,P(C(C)(C)C)(C(C)C)CCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)P(CCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.43478260869565216
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,pentachlorophenyl,C5,P(C(C)(C)C)(C(C)C)CCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)P(CCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.425531914893617
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,pentachlorophenyl,C6,P(C(C)(C)C)(C(C)C)CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)P(CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.425531914893617
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,bis_cf3_phenyl,C1,P(C(C)(C)C)(C(C)C)CB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,0.575
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,bis_cf3_phenyl,C2,P(C(C)(C)C)(C(C)C)CCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,0.5116279069767442
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,bis_cf3_phenyl,C3,P(C(C)(C)C)(C(C)C)CCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,0.4888888888888889
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,bis_cf3_phenyl,C4,P(C(C)(C)C)(C(C)C)CCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,0.4782608695652174
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,bis_cf3_phenyl,C5,P(C(C)(C)C)(C(C)C)CCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,0.46808510638297873
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentafluorophenyl,bis_cf3_phenyl,C6,P(C(C)(C)C)(C(C)C)CCCCCCB(c1c(F)c(F)c(F)c(F)c1F)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CCCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,0.46808510638297873
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentachlorophenyl,pentachlorophenyl,C1,P(C(C)(C)C)(C(C)C)CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)P(CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.6206896551724138
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentachlorophenyl,pentachlorophenyl,C2,P(C(C)(C)C)(C(C)C)CCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)P(CCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.48484848484848486
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentachlorophenyl,pentachlorophenyl,C3,P(C(C)(C)C)(C(C)C)CCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)P(CCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.45714285714285713
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentachlorophenyl,pentachlorophenyl,C4,P(C(C)(C)C)(C(C)C)CCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)P(CCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.475
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentachlorophenyl,pentachlorophenyl,C5,P(C(C)(C)C)(C(C)C)CCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)P(CCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.4634146341463415
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentachlorophenyl,pentachlorophenyl,C6,P(C(C)(C)C)(C(C)C)CCCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl),CC(C)P(CCCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.4634146341463415
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentachlorophenyl,bis_cf3_phenyl,C1,P(C(C)(C)C)(C(C)C)CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.5609756097560976
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentachlorophenyl,bis_cf3_phenyl,C2,P(C(C)(C)C)(C(C)C)CCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.5
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentachlorophenyl,bis_cf3_phenyl,C3,P(C(C)(C)C)(C(C)C)CCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.4782608695652174
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentachlorophenyl,bis_cf3_phenyl,C4,P(C(C)(C)C)(C(C)C)CCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.46808510638297873
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentachlorophenyl,bis_cf3_phenyl,C5,P(C(C)(C)C)(C(C)C)CCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.4583333333333333
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,pentachlorophenyl,bis_cf3_phenyl,C6,P(C(C)(C)C)(C(C)C)CCCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CCCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(C)(C)C,True,0.4583333333333333
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,bis_cf3_phenyl,bis_cf3_phenyl,C1,P(C(C)(C)C)(C(C)C)CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)(C)C,True,0.696969696969697
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,bis_cf3_phenyl,bis_cf3_phenyl,C2,P(C(C)(C)C)(C(C)C)CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)(C)C,True,0.5945945945945946
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,bis_cf3_phenyl,bis_cf3_phenyl,C3,P(C(C)(C)C)(C(C)C)CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)(C)C,True,0.5641025641025641
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,bis_cf3_phenyl,bis_cf3_phenyl,C4,P(C(C)(C)C)(C(C)C)CCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)(C)C,True,0.55
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,bis_cf3_phenyl,bis_cf3_phenyl,C5,P(C(C)(C)C)(C(C)C)CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)(C)C,True,0.5365853658536586
template_augmentation,intramolecular_P_B_alkyl,P,tert_butyl,isopropyl,bis_cf3_phenyl,bis_cf3_phenyl,C6,P(C(C)(C)C)(C(C)C)CCCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1),CC(C)P(CCCCCCB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)(C)C,True,0.5365853658536586
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,phenyl,C1,P(C1CCCCC1)(C1CCCCC1)CB(c1ccccc1)(c1ccccc1),c1ccc(B(CP(C2CCCCC2)C2CCCCC2)c2ccccc2)cc1,True,0.46153846153846156
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,phenyl,C2,P(C1CCCCC1)(C1CCCCC1)CCB(c1ccccc1)(c1ccccc1),c1ccc(B(CCP(C2CCCCC2)C2CCCCC2)c2ccccc2)cc1,True,0.43902439024390244
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,phenyl,C3,P(C1CCCCC1)(C1CCCCC1)CCCB(c1ccccc1)(c1ccccc1),c1ccc(B(CCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)cc1,True,0.4186046511627907
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,phenyl,C4,P(C1CCCCC1)(C1CCCCC1)CCCCB(c1ccccc1)(c1ccccc1),c1ccc(B(CCCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)cc1,True,0.4090909090909091
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,phenyl,C5,P(C1CCCCC1)(C1CCCCC1)CCCCCB(c1ccccc1)(c1ccccc1),c1ccc(B(CCCCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)cc1,True,0.4
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,phenyl,C6,P(C1CCCCC1)(C1CCCCC1)CCCCCCB(c1ccccc1)(c1ccccc1),c1ccc(B(CCCCCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)cc1,True,0.4
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,p_tolyl,C1,P(C1CCCCC1)(C1CCCCC1)CB(c1ccccc1)(c1ccc(C)cc1),Cc1ccc(B(CP(C2CCCCC2)C2CCCCC2)c2ccccc2)cc1,True,0.4
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,p_tolyl,C2,P(C1CCCCC1)(C1CCCCC1)CCB(c1ccccc1)(c1ccc(C)cc1),Cc1ccc(B(CCP(C2CCCCC2)C2CCCCC2)c2ccccc2)cc1,True,0.3829787234042553
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,p_tolyl,C3,P(C1CCCCC1)(C1CCCCC1)CCCB(c1ccccc1)(c1ccc(C)cc1),Cc1ccc(B(CCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)cc1,True,0.3673469387755102
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,p_tolyl,C4,P(C1CCCCC1)(C1CCCCC1)CCCCB(c1ccccc1)(c1ccc(C)cc1),Cc1ccc(B(CCCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)cc1,True,0.36
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,p_tolyl,C5,P(C1CCCCC1)(C1CCCCC1)CCCCCB(c1ccccc1)(c1ccc(C)cc1),Cc1ccc(B(CCCCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)cc1,True,0.35294117647058826
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,p_tolyl,C6,P(C1CCCCC1)(C1CCCCC1)CCCCCCB(c1ccccc1)(c1ccc(C)cc1),Cc1ccc(B(CCCCCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)cc1,True,0.35294117647058826
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,mesityl,C1,P(C1CCCCC1)(C1CCCCC1)CB(c1ccccc1)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CP(C2CCCCC2)C2CCCCC2)c2ccccc2)c(C)c1,True,0.4897959183673469
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,mesityl,C2,P(C1CCCCC1)(C1CCCCC1)CCB(c1ccccc1)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCP(C2CCCCC2)C2CCCCC2)c2ccccc2)c(C)c1,True,0.47058823529411764
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,mesityl,C3,P(C1CCCCC1)(C1CCCCC1)CCCB(c1ccccc1)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)c(C)c1,True,0.4528301886792453
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,mesityl,C4,P(C1CCCCC1)(C1CCCCC1)CCCCB(c1ccccc1)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)c(C)c1,True,0.4444444444444444
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,mesityl,C5,P(C1CCCCC1)(C1CCCCC1)CCCCCB(c1ccccc1)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)c(C)c1,True,0.43636363636363634
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,mesityl,C6,P(C1CCCCC1)(C1CCCCC1)CCCCCCB(c1ccccc1)(c1c(C)cc(C)cc1C),Cc1cc(C)c(B(CCCCCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)c(C)c1,True,0.43636363636363634
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,pentafluorophenyl,C1,P(C1CCCCC1)(C1CCCCC1)CB(c1ccccc1)(c1c(F)c(F)c(F)c(F)c1F),Fc1c(F)c(F)c(B(CP(C2CCCCC2)C2CCCCC2)c2ccccc2)c(F)c1F,True,0.425
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,pentafluorophenyl,C2,P(C1CCCCC1)(C1CCCCC1)CCB(c1ccccc1)(c1c(F)c(F)c(F)c(F)c1F),Fc1c(F)c(F)c(B(CCP(C2CCCCC2)C2CCCCC2)c2ccccc2)c(F)c1F,True,0.46511627906976744
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,pentafluorophenyl,C3,P(C1CCCCC1)(C1CCCCC1)CCCB(c1ccccc1)(c1c(F)c(F)c(F)c(F)c1F),Fc1c(F)c(F)c(B(CCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)c(F)c1F,True,0.44680851063829785
template_augmentation,intramolecular_P_B_alkyl,P,cyclohexyl,cyclohexyl,phenyl,pentafluorophenyl,C4,P(C1CCCCC1)(C1CCCCC1)CCCCB(c1ccccc1)(c1c(F)c(F)c(F)c(F)c1F),Fc1c(F)c(F)c(B(CCCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)c(F)c1F,True,0.5
